quality,ts,
69511,19,15927500,
69505,19,18100885,
69481,19,15821875,
69487,19,15777396,
69601,19,17531458,
69607,19,17586458,
69703,19,18538073,
69697,19,21267812,
69679,19,16908802,
69673,19,17852344,
69769,19,14366667,
69775,19,14255625,
69889,19,17104843,
69895,19,16649895,
69865,19,18943489,
69871,19,16469271,
69961,19,16483334,
69967,19,15113646,
70057,19,14262605,
70063,19,19328177,
70159,19,17576666,
70153,19,19884792,
70129,19,19325208,
70135,19,18484167,
70921,19,14952917,
70927,19,14618437,
71017,19,15631250,
71023,19,13739740,
70993,19,18093073,
70999,19,17468697,
71089,19,16920989,
71095,19,14866615,
71161,19,19473438,
71167,19,18754219,
71263,19,17050625,
71257,19,19264062,
71233,19,15972708,
71239,19,14927032,
71335,19,14832083,
71329,19,17130886,
71431,19,17096980,
71425,19,21392396,
71497,19,16178698,
71503,19,15807291,
71509,19,22431667,
71515,19,24042448,
71587,19,16796719,
71581,19,21615781,
71659,19,16307448,
71653,19,18684896,
71677,19,21627448,
71683,19,21181459,
73003,19,15085833,
72997,19,15772396,
73075,19,15799219,
73069,19,19800573,
73141,19,18374428,
73147,19,17281615,
73219,19,16988697,
73213,19,18202084,
73285,19,19874271,
73291,19,19309115,
73357,19,18017396,
73363,19,21311406,
73429,19,18682552,
73435,19,18199896,
73453,19,16221771,
73459,19,16382708,
73525,19,18086042,
73531,19,18342812,
73603,19,15739063,
73597,19,16843698,
73669,19,16566667,
73675,19,18304636,
74077,19,17198906,
74083,19,17461563,
74155,19,15165677,
74149,19,16448490,
74221,19,16625104,
74227,19,17316406,
74299,19,16582396,
74293,19,19268958,
74365,19,18739375,
74371,19,18644011,
74437,19,18809844,
74443,19,19298854,
74515,19,14891510,
74509,19,16464375,
74581,19,17847031,
74587,19,18491302,
74659,19,17956459,
74653,19,20774375,
74725,19,18485520,
74731,19,18813021,
75157,19,16378802,
75163,19,17977865,
75229,19,18692708,
75235,19,19344532,
75307,19,16089479,
75301,19,19445782,
75397,19,17801250,
75403,19,17587552,
75475,19,18114532,
75469,19,20416094,
75541,19,15877031,
75547,19,17119844,
75619,19,14982448,
75613,19,17785937,
75685,19,19808281,
75691,19,19649011,
75781,19,18015416,
75787,19,17976354,
75859,19,17654063,
75853,19,20231302,
75877,19,14177136,
75883,19,13941510,
76357,19,17728490,
76363,19,18459427,
76429,19,16262552,
76435,19,17329635,
76501,19,16845990,
76507,19,16568125,
76579,19,18250573,
76573,19,19683958,
76645,19,15510052,
76651,19,15748854,
76717,19,17071979,
76723,19,18087292,
76795,19,14415364,
76789,19,15923802,
76867,19,16935156,
76861,19,20811250,
76957,19,16122292,
76963,19,17876042,
77035,19,15776562,
77029,19,17244843,
77725,19,15974843,
77731,19,15872031,
77803,19,16086979,
77797,19,17335000,
77869,19,19058334,
77875,19,18852917,
77947,19,14021042,
77941,19,18792291,
78013,19,18538281,
78019,19,19301406,
78181,19,15725938,
78187,19,13953125,
78373,19,16482656,
78379,19,16526041,
78571,19,18485364,
78565,19,23445573,
78757,19,18725052,
78763,19,18514843,
78973,19,17187083,
78979,19,17512500,
79771,19,16985313,
79765,19,20143177,
80011,19,17659740,
80005,19,19005886,
80197,19,15146875,
80203,19,16830260,
80443,19,17404636,
80437,19,18990312,
80653,19,17179115,
80659,19,18778334,
80677,19,15382500,
80683,19,18841666,
80875,19,18395521,
80869,19,21144479,
81091,19,17039167,
81085,19,20024271,
81277,19,15873854,
81283,19,14990886,
81493,19,19261771,
81499,19,19813593,
81805,19,16768021,
81811,19,16274479,
82933,19,20745052,
82939,19,20889948,
83419,19,16311407,
83413,19,17832760,
83803,19,16469948,
83797,19,18775834,
85789,19,16135989,
85795,19,16379219,
86605,19,18467135,
86611,19,23398698,
87115,19,15797552,
87109,19,17966563,
87181,19,17053646,
87187,19,17598645,
87283,19,14327605,
87277,19,17230885,
87349,19,19484531,
87355,19,18788229,
88357,19,16043750,
88363,19,16309166,
89101,19,16860937,
89107,19,18070053,
89893,19,20029895,
89899,19,18407657,
90955,19,17784271,
90949,19,20130416,
92125,19,18513542,
92131,19,17706562,
92365,19,19861406,
92371,19,18456042,
92605,19,17061771,
92611,19,16355677,
92845,19,15091770,
92851,19,14595782,
93373,19,18364115,
93379,19,17380417,
86587,19,18161979,
86581,19,20481511,
85771,19,17707708,
85765,19,19894375,
83773,19,19160990,
83779,19,19776198,
83395,19,18297657,
83389,19,21315886,
82915,19,17309167,
82909,19,19339584,
81787,19,16682188,
81781,19,18634844,
81469,19,16733698,
81475,19,17431979,
81253,19,19261407,
81259,19,18801823,
81061,19,17542969,
81067,19,17422031,
80851,19,18122864,
80845,19,19142396,
80191,19,20695312,
80431,19,15045000,
80461,19,18100677,
80467,19,19053906,
80455,19,22264636,
80671,19,16960052,
80701,19,15186094,
80707,19,16049011,
80695,19,19136823,
80893,19,15608333,
