quality,ts,
139171,17,16313178,
139181,17,16436511,
139211,17,18080468,
139221,17,16812604,
139251,17,14978750,
139261,17,15987916,
139291,17,16521614,
139301,17,15372708,
139331,17,15999739,
139341,17,15389896,
139731,17,16431459,
139741,17,15707864,
139771,17,15498020,
139781,17,14491146,
139811,17,17058177,
139821,17,14326094,
139851,17,18985469,
139861,17,18038386,
139891,17,14848750,
139901,17,20625573,
139941,17,14905990,
139931,17,19166615,
139971,17,15230937,
139981,17,14441146,
143051,17,19370573,
143061,17,15867604,
143091,17,17796354,
143101,17,16214479,
143131,17,14888229,
143141,17,15175105,
143181,17,14903021,
143171,17,24464271,
143211,17,16352031,
143221,17,16611615,
143251,17,17690937,
143261,17,15046250,
143291,17,16402396,
143301,17,16121197,
143331,17,16179375,
143341,17,15996823,
144461,17,15635990,
144451,17,18501042,
144491,17,14614896,
144501,17,15923073,
144531,17,16682084,
144541,17,18359011,
144571,17,18467083,
144581,17,15985364,
144621,17,15742291,
144611,17,20009791,
144651,17,17049479,
144661,17,16038229,
144691,17,18673802,
144701,17,16787968,
144731,17,15099792,
144741,17,19667448,
144771,17,16673594,
144781,17,16454740,
144811,17,17658125,
144821,17,15655572,
144851,17,16071198,
144861,17,20257396,
144891,17,16107187,
144901,17,16787031,
144931,17,16738282,
144941,17,15935209,
144971,17,16214791,
144981,17,15835208,
145011,17,15430417,
145021,17,13689375,
145051,17,14932864,
145061,17,22717865,
145091,17,15651875,
145101,17,14488593,
145131,17,14615313,
145141,17,14748177,
143371,17,16607396,
143381,17,16317448,
143411,17,14544062,
143421,17,17310937,
143451,17,15931407,
143461,17,16590260,
143491,17,15832865,
143501,17,20467709,
143531,17,18590625,
143541,17,18091354,
143571,17,19802343,
143581,17,16072188,
143611,17,15458646,
143621,17,14995989,
143651,17,17607239,
143661,17,16743073,
140011,17,17779844,
140021,17,16137916,
140051,17,15249844,
140061,17,14394427,
140091,17,20529583,
140101,17,15842031,
140111,17,16069791,
140131,17,18228073,
140141,17,15492135,
140171,17,16763594,
140181,17,15984635,
140211,17,20051719,
140221,17,17160104,
140251,17,16881459,
140261,17,16786250,
140291,17,16818854,
140301,17,16835886,
140331,17,15070885,
140341,17,15666979,
140371,17,15861979,
140381,17,20165313,
140411,17,15770938,
140421,17,15448906,
140451,17,18706563,
140461,17,15812552,
140491,17,16948646,
140501,17,14773177,
140531,17,15133802,
140541,17,18447865,
140571,17,16021042,
140581,17,17467188,
140611,17,18991511,
140621,17,16886406,
140651,17,17152552,
140661,17,16623542,
140691,17,18275208,
140701,17,15888750,
140731,17,17708281,
140741,17,17127708,
140771,17,16166666,
140781,17,14499531,
140811,17,18008073,
140821,17,17424323,
140851,17,18531146,
140861,17,17190833,
140891,17,16307553,
140901,17,15342239,
140931,17,16580833,
140941,17,17142500,
140971,17,15134740,
140981,17,17344583,
141011,17,15087813,
141021,17,18259792,
141051,17,17233802,
141061,17,15290156,
141091,17,17444792,
141101,17,15323906,
141131,17,13779792,
141141,17,14924010,
141171,17,16215364,
141181,17,22877188,
141191,17,16039792,
141211,17,14246875,
141221,17,14511771,
141251,17,16271042,
141261,17,17577552,
141291,17,15579948,
141301,17,16916563,
141331,17,18294062,
141341,17,17308229,
141371,17,15460104,
141381,17,15470313,
141411,17,14773281,
141421,17,16374219,
141451,17,17329791,
141461,17,15943646,
141491,17,15570312,
141501,17,18091666,
141531,17,20158802,
141541,17,17983906,
141571,17,15988386,
141581,17,16766093,
141611,17,16616771,
141621,17,15310469,
141651,17,22319115,
141661,17,21482969,
141691,17,16828073,
141701,17,21575313,
141731,17,17323698,
141741,17,18781979,
141771,17,15821875,
141781,17,16965625,
141811,17,21524011,
141821,17,15814375,
141851,17,18105990,
141861,17,15271615,
141891,17,16076406,
