quality,ts,
15,16492135,
15,15371563,
15,14770678,
15,15483854,
15,15401302,
15,14784688,
15,16510938,
15,17062084,
15,16958541,
15,17451302,
15,13943125,
15,17318594,
15,18385417,
15,16614896,
15,15920938,
15,15092760,
15,15608073,
15,14585625,
15,15361146,
15,17334375,
15,20128438,
15,18344167,
15,16226719,
15,15312344,
15,19048646,
15,18890313,
15,21116823,
15,18102344,
15,14989844,
15,17571459,
15,18338490,
15,14857761,
15,15702292,
15,14584584,
15,14189791,
15,15543073,
15,15862657,
15,16529427,
15,17061927,
15,14702969,
15,16100104,
15,16114219,
15,14786562,
15,15983386,
15,15288854,
15,15430416,
15,17985469,
15,16224323,
15,16427447,
15,18177968,
15,16155729,
15,19381563,
15,17441823,
15,15355104,
15,18689063,
15,20440521,
15,25925886,
15,21067708,
15,21236354,
15,16897396,
15,15331927,
15,20146042,
15,23493438,
15,16754375,
15,18686875,
15,18732239,
15,15513229,
15,16485313,
15,16651510,
15,16504323,
15,15130885,
15,16006979,
15,15007396,
15,14872292,
15,18403334,
15,18036511,
15,18316250,
15,15754739,
15,18000521,
15,16252240,
15,15483802,
15,15454843,
15,15425781,
15,16363229,
15,17880521,
15,18346042,
15,16477500,
15,18556303,
15,16465313,
15,17747239,
15,17275625,
15,15518125,
15,15457448,
15,15280937,
15,16141927,
15,16769218,
15,14939584,
15,19844167,
15,19141041,
15,17301041,
15,15440521,
15,15853021,
15,15161614,
15,16216250,
15,15575573,
15,15525677,
15,15524896,
15,14555521,
15,15078907,
15,17004063,
15,14939427,
15,17073438,
15,17859844,
15,14491094,
15,16321771,
15,15403386,
15,15361042,
15,20812709,
15,15578907,
15,15213333,
15,16821146,
15,14885885,
15,19717604,
15,15479688,
15,15750573,
15,14291042,
15,15442135,
15,14783021,
15,17144218,
15,14620677,
15,15712813,
15,15822761,
15,16558542,
15,15020521,
15,19116718,
15,18183386,
15,14588698,
15,14560625,
15,16291094,
15,15754115,
15,18587083,
15,15107761,
15,15915416,
15,15613490,
15,15310364,
15,21107969,
15,19860313,
15,18961459,
15,15853177,
15,14425260,
15,17202343,
15,16111667,
15,18930938,
15,18322813,
15,14216197,
15,15222136,
15,17362344,
15,14299479,
15,15996510,
15,19885989,
15,17419792,
15,16492135,
15,15138697,
15,16042813,
15,15585469,
15,15582396,
15,14945209,
15,16023073,
15,14860730,
15,16566719,
15,14831718,
15,14453959,
15,15078073,
15,14087344,
15,15331094,
15,15876718,
15,21123750,
15,19636094,
15,20398021,
15,16233698,
15,15664948,
15,14406979,
15,15463489,
15,16202240,
15,15507968,
15,15943021,
15,17197709,
15,18422917,
15,17386042,
15,20073542,
15,14785000,
15,13928646,
15,14588802,
15,21304010,
15,22678177,
15,16837500,
15,16271406,
15,15137240,
15,15345365,
15,16228906,
15,15833334,
15,16499896,
15,15692032,
15,16133646,
15,14477083,
15,14500053,
15,17155208,
15,16214271,
15,14439739,
15,15549427,
15,15773542,
15,14692083,
15,15110677,
15,15644896,
15,14408385,
15,13939584,
15,15046302,
15,19557969,
15,15687760,
15,21348125,
15,20373177,
15,16916198,
15,20207084,
15,15525782,
15,15648282,
15,14225208,
15,16031719,
15,14776355,
15,14739895,
15,15766927,
15,14651927,
15,16847552,
15,21860209,
15,16647500,
15,16315208,
15,16395104,
15,17710416,
15,14664166,
15,16057448,
15,20080730,
15,18893698,
15,15767188,
15,16717656,
15,21715989,
15,17420573,
15,15709427,
15,16426145,
15,17548021,
15,16654271,
15,20590625,
15,17432083,
15,14870104,
15,16282344,
15,19597552,
15,16699844,
15,15531250,
15,15332239,
15,15437239,
15,16096875,
15,19997656,
15,17001927,
15,15953125,
15,15209896,
15,15479584,
15,19712187,
15,18593594,
15,15526146,
15,14668490,
15,16166979,
15,18644271,
15,15712240,
15,17355416,
15,15131198,
15,20263334,
15,15078906,
15,19402083,
15,17123750,
15,15170781,
15,16126094,
15,19650677,
15,15032135,
15,15222031,
15,17640573,
15,14195938,
15,16990104,
15,20812083,
15,15505833,
15,20035052,
15,16829635,
15,15924792,
15,14981406,
15,17610156,
15,15171771,
15,15229323,
15,15593333,
15,15186979,
15,15755833,
15,18375729,
15,17900469,
15,16346406,
15,16987344,
15,15609323,
15,14604844,
15,17494114,
15,15884375,
15,16360989,
15,16766563,
15,19890052,
15,14839010,
15,17768385,
15,14401302,
15,17950833,
15,14257865,
15,13915781,
15,14375209,
15,20092136,
15,15848385,
15,14261458,
15,18706980,
15,16915208,
15,15128073,
15,16414323,
15,18664584,
15,17311459,
15,21521094,
15,16010833,
15,20731667,
15,17013594,
15,15275678,
15,16437188,
15,15406979,
15,14292396,
15,18802865,
15,16408072,
15,14729844,
15,15081875,
15,15104271,
15,16864792,
15,16905677,
15,16330364,
15,15091927,
15,16826771,
15,15309115,
15,18988541,
15,16583542,
15,22274271,
15,19281927,
15,14062916,
15,14150260,
15,16591771,
15,14260261,
15,17098906,
15,17825834,
15,15112343,
15,14919166,
15,21555937,
15,16419635,
15,15035886,
15,16633177,
15,14592344,
15,15090000,
15,17955625,
15,21099896,
15,15118177,
15,14884583,
15,16425104,
15,15959427,
15,17318021,
15,15678177,
15,13390833,
15,19420781,
15,16091771,
15,16958802,
15,17137656,
15,15063541,
15,17198802,
15,17842240,
15,16543802,
15,17054323,
15,16614739,
15,14704740,
15,16159740,
15,18502448,
15,15495052,
15,14857760,
15,16948593,
15,20519584,
15,17176823,
15,16405261,
15,14197344,
15,15760937,
15,14643802,
15,15765834,
15,20818594,
15,15877344,
15,17750938,
15,15497968,
15,16826771,
15,16212031,
15,15508125,
15,16952291,
15,15275677,
15,14245625,
15,14235260,
15,16310677,
15,17099323,
15,16235937,
15,14516928,
15,15314584,
15,14188490,
15,18165000,
15,15248333,
15,15317240,
15,14409584,
15,20178698,
15,13575520,
15,16784219,
15,14965365,
15,14163490,
15,14592969,
15,14056354,
15,14473802,
15,16080677,
15,14278386,
15,15370937,
15,14241614,
15,14538177,
15,16374270,
15,16160156,
15,13921094,
15,14333906,
15,15503333,
15,15865416,
15,20401197,
15,19466511,
15,17054635,
15,14400937,
15,15240729,
15,16552239,
15,20988958,
15,15996302,
15,14990729,
15,16354114,
15,15079532,
15,15090261,
15,16403906,
15,16684636,
15,15426042,
15,15500990,
15,15532135,
15,15008177,
15,15448229,
15,19530834,
15,16719115,
15,14803020,
15,15330052,
15,20628386,
15,15721250,
15,15564896,
15,17323125,
15,14888333,
15,14386822,
15,14911823,
15,16167604,
15,14416823,
15,20455729,
15,16770208,
15,16785260,
15,14425000,
15,16033490,
15,16534271,
15,17241875,
15,18951875,
15,14909843,
15,16644062,
15,16290573,
15,15451094,
15,14939010,
15,15591927,
15,19442187,
15,15725885,
15,15619323,
15,15680261,
15,17765729,
15,20387813,
15,18227604,
15,15495625,
15,16145677,
15,14991718,
15,16003438,
15,15013125,
15,19110208,
15,16956302,
15,15724739,
15,18710833,
15,14066406,
15,18822136,
15,14510833,
15,15716354,
15,16640417,
15,16245937,
15,20313594,
15,24165053,
15,19396771,
15,16001875,
15,15562761,
15,15041615,
15,15142032,
15,15494010,
15,14222396,
15,16214011,
15,15497344,
15,15815261,
15,16497812,
15,15780886,
15,14298021,
15,20160729,
15,16494948,
15,14561875,
15,14416979,
15,15723698,
15,16604896,
15,19107865,
15,16154687,
15,17552812,
15,14662969,
15,18029948,
15,14233750,
15,15696667,
15,16958073,
15,15614062,
15,14812032,
15,17422240,
15,15409583,
15,15384323,
15,14965261,
15,15538594,
15,15466562,
15,15437031,
15,14887812,
15,17024375,
15,15931511,
15,13593385,
15,14709896,
15,16225625,
15,20316822,
15,14484792,
15,14110938,
15,14517500,
15,15155989,
15,15547865,
15,15166875,
15,14835521,
15,18624323,
15,19979531,
15,19708021,
15,14525000,
15,14020416,
15,14067812,
15,20877864,
15,20910625,
15,14522135,
15,18297396,
15,17598646,
15,14669323,
15,14686042,
15,19912500,
15,15704062,
15,14974218,
15,16554115,
15,14739375,
15,17430937,
15,16192552,
15,14948073,
15,17381823,
15,15603021,
15,15827500,
15,16803854,
15,15982188,
15,14409792,
15,16583750,
15,16564739,
15,15248333,
15,16088125,
15,17439635,
15,16278750,
15,15024844,
15,20357709,
15,16046198,
15,15568334,
15,15598072,
15,15041511,
15,17512188,
15,15271042,
15,17485938,
15,15134687,
15,15333646,
15,14630209,
15,15212187,
15,17887760,
15,15888073,
15,15397865,
15,14805885,
15,18450364,
15,15207032,
15,15189218,
15,18671770,
15,16621354,
15,15570625,
15,17089687,
15,15937604,
15,18919115,
15,16086406,
15,16441042,
15,16610520,
15,16072135,
15,15459948,
15,14925886,
15,14734688,
15,14382240,
15,15704115,
15,17188021,
15,19807708,
15,18320000,
15,15784635,
15,13950781,
15,15973542,
15,14006927,
15,16550677,
15,16200886,
15,14346250,
15,17984636,
15,16121093,
15,15673854,
15,16847916,
15,16942240,
15,15359947,
15,15090990,
15,18821614,
15,17814323,
15,17575781,
15,16284947,
15,15821510,
15,16122917,
15,17044271,
15,14506771,
15,15809270,
15,16329635,
15,15366615,
15,15185208,
15,17058958,
15,16069740,
15,16234740,
15,15756041,
15,15212292,
15,18478437,
15,19457813,
15,16633281,
15,15909947,
15,14819010,
15,16600104,
15,16477239,
15,14537813,
15,16585365,
15,17068438,
15,17716459,
15,16743437,
15,19847188,
15,18783020,
15,16000729,
15,14926406,
15,16289687,
15,14834844,
15,16205573,
15,15137083,
15,15911354,
15,14198177,
15,15970938,
15,17611146,
15,17305625,
15,14311510,
15,16883489,
15,14501197,
15,17181770,
15,16725208,
15,17802813,
15,15104427,
15,16076406,
15,14550781,
15,13704584,
15,17096979,
15,14678646,
15,15371666,
15,15008020,
15,15327343,
15,18363125,
15,15358281,
15,13914010,
15,18681354,
15,20350886,
15,17888489,
15,16180989,
15,15676094,
15,18736250,
15,15195781,
15,19216094,
15,17057812,
15,15428229,
15,15507709,
15,19961093,
15,14451614,
15,15507292,
15,18323020,
15,15890104,
15,18684636,
15,16824948,
15,17758333,
15,14553646,
15,20395312,
15,17316771,
15,15824323,
15,15849479,
15,15293593,
15,16211041,
15,14926458,
15,15650990,
15,16136042,
15,14698906,
15,16206771,
15,14771250,
15,14364532,
15,16384844,
15,19189063,
15,16598646,
15,20070261,
15,15693489,
15,15508803,
15,14879323,
15,16162604,
15,17007709,
15,16853437,
15,16121771,
15,15515782,
15,14289479,
15,15015573,
15,16066198,
15,18226666,
15,14826511,
15,20030833,
15,15386875,
15,17710937,
15,14310781,
15,15694740,
15,17844167,
15,15634063,
15,18603906,
15,15516615,
15,16454896,
15,15404531,
15,16328386,
15,14977500,
15,16051615,
15,15710157,
15,15261094,
15,18343333,
15,15731041,
15,19141667,
15,15398334,
15,15024063,
15,15762239,
15,13663281,
15,17813490,
15,16935520,
15,14961458,
15,16372969,
