quality,ts,
81331,19,24630781,
81517,19,15066928,
81511,19,20742344,
81523,19,17520260,
81535,19,17736302,
81541,19,17520781,
81547,19,16473333,
81565,19,13954375,
81559,19,17279167,
81583,19,19652031,
81589,19,19375677,
81607,19,20369843,
81613,19,20144583,
81823,19,14603229,
81829,19,15165833,
81847,19,16576406,
81853,19,16294948,
81871,19,17060365,
81877,19,18302760,
81895,19,17362552,
81901,19,17849323,
81919,19,16458177,
81925,19,17112968,
81943,19,17231562,
81949,19,17566302,
81967,19,19176927,
81973,19,18138750,
81991,19,16519062,
81997,19,14980521,
82015,19,17183438,
82021,19,15439323,
82039,19,18565781,
82045,19,18226615,
82063,19,17012708,
82069,19,18352552,
82087,19,16258907,
82093,19,16921458,
82111,19,16234271,
82117,19,15400417,
82135,19,18337500,
82141,19,17616041,
82951,19,15967657,
82957,19,15630990,
82981,19,14949844,
82975,19,17868333,
82999,19,19715000,
83005,19,19095469,
83023,19,15680156,
83029,19,14930625,
83047,19,18096355,
83053,19,17109791,
83095,19,18811614,
83101,19,17552292,
83119,19,16065313,
83125,19,15604115,
83143,19,19116615,
83149,19,18143333,
83455,19,16836198,
83461,19,16707812,
83479,19,16050729,
83485,19,14770417,
83503,19,16947604,
83509,19,16649270,
83527,19,17647188,
83533,19,17821875,
83551,19,16854583,
83557,19,16070208,
83575,19,16702709,
83581,19,17481458,
83599,19,16380520,
83605,19,17963334,
83839,19,15330312,
83845,19,15281875,
83869,19,14868802,
83863,19,18016927,
83887,19,17002031,
83893,19,16866250,
83911,19,15701511,
83917,19,14950365,
83935,19,17176146,
83941,19,21378646,
83959,19,15343750,
83965,19,14433072,
83983,19,17613958,
83989,19,17663750,
85831,19,16127292,
85837,19,18945729,
85861,19,16260365,
85855,19,18289218,
85879,19,15483958,
85885,19,15294166,
85903,19,17585261,
85909,19,17092344,
85933,19,15586042,
85927,19,18789218,
85957,19,16271354,
85951,19,18178489,
85981,19,14572135,
85975,19,16490469,
86005,19,15734115,
85999,19,18139428,
86671,19,14563906,
86677,19,13723073,
86695,19,16351980,
86701,19,17482084,
86725,19,16091407,
86719,19,17376927,
86743,19,17742240,
86749,19,16939011,
86767,19,15704323,
86773,19,15266615,
86791,19,15072917,
86797,19,14247917,
86821,19,14110521,
86815,19,15578594,
86845,19,14247760,
86839,19,17348698,
86863,19,16020989,
86869,19,15963594,
86893,19,17167083,
86887,19,19938541,
86911,19,16905990,
86917,19,16051823,
